employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted
36526,Procurement,Delhi,Bachelor's,f,sourcing,1,22,,1,0,68.0,0
46431,Procurement,Vadodara,Master's & above,m,sourcing,1,40,3.0,12,0,64.0,0
66829,Analytics,Chennai,Master's & above,m,other,1,36,5.0,8,0,89.0,0
46557,Operations,Delhi,Bachelor's,f,other,1,47,4.0,3,0,52.0,0
59238,Sales & Marketing,Thiruvananthapuram,Bachelor's,m,other,5,27,2.0,3,0,53.0,0
48656,Sales & Marketing,Ahmedabad,Master's & above,m,sourcing,3,32,2.0,3,0,51.0,0
15524,Technology,Amritsar,Bachelor's,f,sourcing,1,27,2.0,3,1,76.0,0
60062,Procurement,Hyderabad,Bachelor's,m,sourcing,3,24,3.0,1,0,70.0,0
37452,Operations,Delhi,Master's & above,m,sourcing,1,39,4.0,8,0,62.0,0
13893,Operations,Mumbai,Bachelor's,m,other,3,34,3.0,7,0,58.0,0
76082,Sales & Marketing,Delhi,Bachelor's,m,sourcing,2,40,1.0,7,0,49.0,0
75500,Technology,Ranchi,Bachelor's,m,sourcing,1,36,3.0,8,0,80.0,0
59049,Sales & Marketing,Delhi,Bachelor's,m,other,2,41,5.0,7,0,47.0,0
48630,Sales & Marketing,Delhi,Master's & above,f,sourcing,1,46,1.0,7,0,49.0,0
22192,Analytics,Nagpur,Bachelor's,m,other,3,29,4.0,2,0,85.0,0
59849,Operations,Coimbatore,Bachelor's,f,other,1,34,3.0,7,0,55.0,0
24289,Operations,Delhi,Master's & above,f,other,1,36,3.0,2,1,76.0,1
75754,Analytics,Delhi,Bachelor's,m,sourcing,1,46,5.0,5,0,84.0,0
67000,Sales & Marketing,Delhi,Bachelor's,m,other,1,40,5.0,6,0,46.0,1
35912,Operations,Indore,Bachelor's,m,sourcing,1,26,1.0,2,0,62.0,0
32223,Sales & Marketing,Nagpur,Master's & above,m,other,4,31,1.0,2,0,47.0,0
56912,Operations,Delhi,Bachelor's,f,sourcing,1,42,4.0,3,0,60.0,0
60778,Technology,Lucknow,Bachelor's,f,other,1,30,5.0,5,0,80.0,0
35009,Finance,Mumbai,Bachelor's,m,other,1,35,1.0,2,0,56.0,0
36465,Technology,Coimbatore,Bachelor's,m,sourcing,1,26,3.0,3,0,78.0,0
34857,Finance,Delhi,Bachelor's,f,other,1,48,3.0,6,0,57.0,0
19024,Operations,Chennai,Bachelor's,m,other,1,34,3.0,8,0,57.0,0
65580,Operations,Vadodara,Master's & above,m,other,1,32,3.0,8,0,58.0,0
72450,Operations,Bangalore,Master's & above,m,sourcing,1,39,3.0,7,0,59.0,0
6465,Procurement,Chandigarh,Bachelor's,f,other,2,24,,1,0,70.0,0
7601,Sales & Marketing,Kochi,Master's & above,m,sourcing,1,45,1.0,13,0,48.0,0
50305,Operations,Dehradun,Bachelor's,f,sourcing,1,30,4.0,9,0,,1
78202,Procurement,Hyderabad,Bachelor's,f,sourcing,1,35,4.0,10,0,71.0,0
62357,Sales & Marketing,Lucknow,Bachelor's,m,sourcing,1,42,3.0,4,0,52.0,0
58698,Analytics,Delhi,Bachelor's,m,sourcing,2,41,4.0,5,0,90.0,0
14374,Technology,Delhi,Bachelor's,m,other,1,24,,1,0,83.0,0
51062,Analytics,Jamshedpur,Bachelor's,m,sourcing,4,26,,1,0,86.0,0
17718,Operations,Ranchi,Master's & above,m,sourcing,1,41,5.0,4,0,58.0,0
76871,Sales & Marketing,Bangalore,Bachelor's,m,sourcing,2,45,1.0,4,0,47.0,0
37011,Operations,Ahmedabad,Master's & above,m,sourcing,1,47,4.0,13,0,59.0,1
9901,Sales & Marketing,Coimbatore,Bachelor's,m,other,1,53,3.0,12,0,48.0,0
62721,R&D,Bangalore,Bachelor's,m,sourcing,1,31,5.0,6,0,86.0,0
33218,Operations,Delhi,Master's & above,m,other,1,47,4.0,6,0,73.0,1
40777,Operations,Kochi,Bachelor's,f,sourcing,1,40,3.0,11,0,,0
48408,Operations,Delhi,Master's & above,m,sourcing,1,42,5.0,4,0,58.0,0
65950,Operations,Noida,Bachelor's,m,other,4,32,4.0,4,0,62.0,0
37508,Sales & Marketing,Bangalore,Bachelor's,m,other,1,29,2.0,2,0,49.0,0
18372,Finance,Delhi,Bachelor's,f,sourcing,1,31,3.0,3,0,58.0,0
37963,Operations,Pune,Bachelor's,m,sourcing,1,49,3.0,20,0,59.0,0
33845,Sales & Marketing,Chandigarh,Master's & above,m,sourcing,2,43,2.0,7,0,49.0,0
23251,Operations,Chennai,Bachelor's,m,other,2,38,3.0,7,0,59.0,0
70256,Analytics,Bangalore,Master's & above,m,other,1,36,4.0,9,0,85.0,0
74280,Operations,Mumbai,Master's & above,f,sourcing,1,40,4.0,6,0,62.0,0
57806,Operations,Delhi,Master's & above,f,sourcing,1,37,5.0,10,0,56.0,1
40660,Operations,Ranchi,Master's & above,f,other,1,39,5.0,3,0,60.0,0
72941,Sales & Marketing,Chennai,Bachelor's,m,other,1,30,4.0,4,0,49.0,0
34712,Sales & Marketing,Noida,Master's & above,m,sourcing,1,44,4.0,7,0,53.0,0
76765,Analytics,Jaipur,Bachelor's,m,other,1,31,5.0,6,0,86.0,0
64350,Analytics,Shillong,Bachelor's,m,sourcing,2,30,4.0,5,0,84.0,0
12557,Technology,Coimbatore,Bachelor's,m,sourcing,2,34,3.0,7,0,79.0,0
3656,Technology,Delhi,Master's & above,m,referred,1,39,5.0,10,0,82.0,0
76218,Procurement,Mumbai,,m,other,1,28,,1,0,66.0,0
5670,Sales & Marketing,Bangalore,Bachelor's,m,other,1,30,5.0,7,0,49.0,0
65236,Sales & Marketing,Amritsar,Bachelor's,m,sourcing,2,32,1.0,6,0,49.0,0
33731,Sales & Marketing,Hyderabad,Master's & above,m,other,1,57,5.0,2,0,58.0,0
77881,Analytics,Delhi,Bachelor's,m,other,1,47,4.0,7,0,82.0,0
37513,Procurement,Ahmedabad,Bachelor's,m,sourcing,1,30,3.0,4,0,74.0,0
74726,Operations,Hyderabad,Bachelor's,f,other,1,26,,1,0,56.0,0
1152,Technology,Pune,Bachelor's,m,sourcing,1,33,3.0,9,0,85.0,0
27419,Finance,Mumbai,Bachelor's,f,sourcing,1,27,5.0,4,0,56.0,0
61053,Operations,Jaipur,Master's & above,m,other,1,34,3.0,3,0,62.0,0
44293,Sales & Marketing,Bangalore,Bachelor's,m,sourcing,1,37,3.0,9,0,48.0,0
69507,Procurement,Noida,Bachelor's,m,other,1,27,,1,0,69.0,0
71447,Operations,Lucknow,Bachelor's,m,other,1,30,5.0,6,0,58.0,0
30834,Finance,Jamshedpur,Bachelor's,m,sourcing,2,37,3.0,5,0,59.0,0
54636,Sales & Marketing,Hyderabad,Bachelor's,m,other,1,30,5.0,5,0,,1
53199,Sales & Marketing,Mumbai,Bachelor's,m,sourcing,1,26,2.0,5,0,49.0,0
5577,Sales & Marketing,Bangalore,Bachelor's,m,sourcing,1,29,1.0,7,0,50.0,0
64594,Procurement,Ranchi,Bachelor's,f,other,1,29,3.0,2,0,70.0,0
72317,Technology,Chennai,Bachelor's,m,other,3,30,3.0,4,0,82.0,0
11361,Legal,Hyderabad,Bachelor's,m,other,3,29,5.0,4,0,59.0,0
44376,Sales & Marketing,Hyderabad,Master's & above,m,other,1,44,1.0,12,0,50.0,0
5942,Operations,Hyderabad,Bachelor's,f,other,1,34,3.0,9,0,55.0,1
4814,Sales & Marketing,Nagpur,Master's & above,m,other,1,33,3.0,4,0,52.0,1
58373,Sales & Marketing,Hyderabad,Bachelor's,m,sourcing,1,31,3.0,6,0,50.0,0
72007,HR,Patna,Bachelor's,m,other,1,28,3.0,3,0,53.0,0
70858,Sales & Marketing,Mysore,Master's & above,m,sourcing,2,38,2.0,3,0,48.0,0
52756,Sales & Marketing,Pune,Master's & above,m,other,1,44,3.0,4,0,51.0,0
77854,Sales & Marketing,Hyderabad,Master's & above,m,other,1,32,5.0,8,0,46.0,0
39823,Operations,Hyderabad,Master's & above,f,sourcing,2,41,5.0,2,0,59.0,0
52776,Sales & Marketing,Delhi,Bachelor's,f,sourcing,1,53,4.0,10,0,53.0,0
25225,Analytics,Kolkata,Bachelor's,m,other,1,31,,1,0,87.0,0
46055,Sales & Marketing,Ahmedabad,Master's & above,f,other,1,34,4.0,8,0,47.0,1
42223,Procurement,Delhi,Master's & above,m,other,1,38,4.0,4,0,72.0,1
10162,Technology,Delhi,,m,sourcing,1,43,1.0,6,0,75.0,0
70247,Procurement,Hubli,Bachelor's,m,sourcing,1,29,3.0,3,0,70.0,0
46744,R&D,Delhi,Master's & above,m,other,1,26,,1,0,86.0,0
75256,Procurement,Ranchi,Bachelor's,f,other,1,27,5.0,3,0,67.0,0
50747,Operations,Chennai,Bachelor's,m,sourcing,1,35,3.0,8,0,58.0,0
62265,Technology,Indore,Bachelor's,f,other,1,30,3.0,3,0,73.0,0
66197,Sales & Marketing,Hyderabad,Bachelor's,f,sourcing,1,28,4.0,2,0,48.0,0
39708,Sales & Marketing,Raipur,Bachelor's,m,other,1,30,3.0,2,0,50.0,0
53060,Technology,Noida,Bachelor's,m,other,2,28,,1,0,77.0,0
10576,Procurement,Delhi,,f,other,1,32,4.0,6,0,73.0,0
68748,Sales & Marketing,Delhi,Master's & above,f,sourcing,1,34,3.0,5,0,52.0,0
25110,Sales & Marketing,Bangalore,Bachelor's,m,other,1,44,5.0,9,0,46.0,0
20872,Sales & Marketing,Ahmedabad,Master's & above,f,other,1,32,5.0,8,0,48.0,0
60882,Technology,Delhi,,m,sourcing,1,50,3.0,4,0,77.0,0
27607,Operations,Patna,Master's & above,m,other,1,46,1.0,3,0,54.0,0
58509,Analytics,Amritsar,Bachelor's,m,sourcing,1,38,5.0,11,0,80.0,0
48488,Sales & Marketing,Coimbatore,Bachelor's,m,sourcing,1,46,4.0,9,0,47.0,0
22181,Sales & Marketing,Kochi,Master's & above,m,sourcing,1,35,3.0,9,0,51.0,0
58642,Technology,Delhi,Master's & above,m,sourcing,1,37,3.0,3,0,80.0,0
45031,Sales & Marketing,Chandigarh,Master's & above,m,referred,1,31,5.0,5,0,49.0,0
57489,Sales & Marketing,Thiruvananthapuram,Bachelor's,m,other,1,25,4.0,3,0,47.0,0
24024,Procurement,Bangalore,Bachelor's,f,other,1,33,3.0,8,0,70.0,0
70464,Sales & Marketing,Chandigarh,Bachelor's,m,other,1,27,3.0,2,0,46.0,1
54762,Technology,Mumbai,Bachelor's,f,other,1,33,4.0,7,0,80.0,1
30969,Procurement,Delhi,Bachelor's,f,sourcing,1,57,3.0,24,0,69.0,0
23516,Procurement,Chandigarh,Bachelor's,f,sourcing,1,26,5.0,4,0,81.0,1
47687,Technology,Mumbai,Bachelor's,m,sourcing,1,37,1.0,4,0,80.0,0
33135,Operations,Delhi,Bachelor's,f,other,1,42,4.0,14,0,62.0,0
40243,Finance,Mumbai,Bachelor's,m,sourcing,1,28,,1,0,56.0,1
20845,Sales & Marketing,Chennai,Master's & above,m,other,2,39,4.0,8,0,,0
58623,Procurement,Ranchi,Bachelor's,m,other,1,28,3.0,4,0,71.0,0
49115,Operations,Delhi,Bachelor's,f,sourcing,2,27,5.0,2,0,59.0,0
9619,Technology,Vadodara,Master's & above,m,sourcing,1,36,5.0,4,0,80.0,0
8447,Finance,Hyderabad,Master's & above,m,sourcing,1,30,2.0,1,0,,0
73765,Operations,Surat,Bachelor's,m,other,1,31,4.0,6,0,63.0,0
75059,Sales & Marketing,Coimbatore,Bachelor's,m,other,1,38,3.0,8,0,49.0,0
68944,HR,Ahmedabad,Bachelor's,m,sourcing,1,27,5.0,3,0,51.0,1
71060,Sales & Marketing,Delhi,Master's & above,m,other,1,33,4.0,6,0,50.0,0
66551,Finance,Nagpur,Master's & above,m,sourcing,1,32,4.0,4,0,,0
55827,Sales & Marketing,Ahmedabad,Bachelor's,m,other,1,31,4.0,2,0,50.0,0
15656,Sales & Marketing,Nagpur,Bachelor's,f,sourcing,1,31,4.0,5,0,46.0,0
60573,R&D,Hyderabad,Master's & above,m,sourcing,2,27,5.0,4,0,84.0,1
16341,Sales & Marketing,Chennai,Bachelor's,m,other,1,32,3.0,7,0,49.0,0
17087,HR,Hyderabad,Master's & above,m,other,1,41,3.0,9,0,51.0,0
66761,Analytics,Bangalore,Master's & above,m,other,1,34,5.0,9,0,88.0,0
28786,Sales & Marketing,Ahmedabad,Bachelor's,m,sourcing,1,35,4.0,10,0,49.0,0
65053,Analytics,Delhi,Bachelor's,m,other,1,59,3.0,18,0,86.0,0
24009,Sales & Marketing,Thiruvananthapuram,Bachelor's,m,sourcing,1,46,3.0,3,0,49.0,0
14134,Procurement,Delhi,Bachelor's,m,other,1,52,5.0,2,0,67.0,0
4266,Technology,Coimbatore,Bachelor's,f,other,1,28,3.0,2,0,78.0,0
24782,Technology,Chennai,Master's & above,m,sourcing,2,35,3.0,3,0,82.0,0
4099,Finance,Bangalore,Bachelor's,m,other,1,29,5.0,6,0,65.0,0
6933,Sales & Marketing,Bangalore,Bachelor's,m,sourcing,1,34,2.0,7,0,49.0,0
42085,Sales & Marketing,Chennai,Bachelor's,m,other,2,29,1.0,4,0,48.0,0
17511,Operations,Delhi,Bachelor's,m,other,1,36,5.0,7,0,56.0,0
27724,Sales & Marketing,Hyderabad,Bachelor's,m,other,2,29,4.0,2,0,,0
74477,Sales & Marketing,Lucknow,Bachelor's,m,other,1,25,4.0,2,0,54.0,1
36664,Procurement,Bangalore,Bachelor's,m,sourcing,4,32,4.0,3,0,66.0,0
75305,Sales & Marketing,Jamshedpur,Bachelor's,f,other,1,29,3.0,3,0,49.0,0
59217,Operations,Dehradun,Bachelor's,f,other,1,32,4.0,4,0,90.0,1
58607,Finance,Delhi,Master's & above,m,sourcing,3,34,4.0,5,0,54.0,0
51838,Analytics,Patna,Bachelor's,m,sourcing,1,31,4.0,5,0,86.0,0
28722,Technology,Bhubaneswar,Master's & above,f,sourcing,1,32,3.0,5,0,76.0,0
49825,HR,Mumbai,Bachelor's,m,other,1,25,,1,0,47.0,0
69977,Technology,Bangalore,Master's & above,m,sourcing,1,35,4.0,5,0,85.0,0
4677,Sales & Marketing,Ahmedabad,Master's & above,m,other,2,47,3.0,13,0,47.0,0
31621,Technology,Bangalore,Below Secondary,f,other,1,26,3.0,2,0,80.0,0
54896,Analytics,Bangalore,,m,sourcing,1,31,4.0,2,0,82.0,0
10595,Sales & Marketing,Delhi,Bachelor's,m,sourcing,2,48,4.0,19,0,53.0,0
29004,Operations,Mumbai,Master's & above,m,sourcing,1,38,5.0,3,0,58.0,0
17483,Procurement,Shillong,Bachelor's,m,other,1,28,,1,0,71.0,0
63524,Procurement,Delhi,Bachelor's,m,other,2,57,4.0,15,0,70.0,0
45622,Sales & Marketing,Indore,Bachelor's,m,other,1,37,5.0,9,0,48.0,0
24223,Sales & Marketing,Bangalore,Master's & above,f,other,1,37,3.0,9,0,49.0,0
26997,Analytics,Delhi,Master's & above,m,other,1,43,5.0,10,0,85.0,0
60578,Technology,Pune,Bachelor's,m,other,2,32,4.0,7,0,81.0,1
15603,Sales & Marketing,Delhi,Master's & above,m,other,1,42,3.0,6,0,51.0,0
6268,Operations,Delhi,Below Secondary,m,sourcing,1,21,,1,0,62.0,0
72387,Sales & Marketing,Hyderabad,Bachelor's,m,referred,2,27,,1,0,51.0,0
48333,Sales & Marketing,Delhi,Bachelor's,f,sourcing,2,57,3.0,10,0,53.0,0
52223,Operations,Ahmedabad,Master's & above,f,other,1,30,3.0,6,0,56.0,0
64997,R&D,Hyderabad,Bachelor's,m,other,1,35,5.0,5,0,82.0,0
74063,Analytics,Hyderabad,Bachelor's,m,other,2,28,4.0,2,0,85.0,0
70522,Operations,Dehradun,Bachelor's,f,sourcing,2,25,,1,0,64.0,0
25643,Operations,Hyderabad,Bachelor's,m,other,1,48,1.0,10,0,57.0,0
11172,Sales & Marketing,Delhi,,m,sourcing,1,20,3.0,2,0,47.0,0
5663,Operations,Kochi,Bachelor's,m,sourcing,1,52,3.0,10,0,,0
74348,Sales & Marketing,Mysore,Master's & above,m,other,1,32,5.0,6,0,51.0,0
19165,Analytics,Hyderabad,,m,sourcing,2,26,5.0,5,0,80.0,0
20721,Procurement,Delhi,Bachelor's,m,sourcing,1,32,1.0,6,0,74.0,0
29103,Analytics,Jamshedpur,Bachelor's,m,other,1,30,1.0,4,0,84.0,0
32619,Sales & Marketing,Lucknow,Master's & above,m,sourcing,1,38,3.0,7,0,44.0,0
44754,R&D,Delhi,Bachelor's,m,sourcing,1,34,5.0,10,0,83.0,0
44013,Operations,Delhi,Bachelor's,f,sourcing,1,51,3.0,20,0,57.0,0
61590,Procurement,Bangalore,Master's & above,m,other,1,42,5.0,8,0,65.0,0
28464,Operations,Jamshedpur,Bachelor's,m,sourcing,1,26,5.0,3,0,59.0,0
26415,Operations,Hyderabad,Master's & above,m,other,2,36,5.0,5,0,,0
52539,Finance,Dehradun,Bachelor's,m,sourcing,1,31,3.0,6,0,57.0,0
54088,Procurement,Visakhapatnam,Bachelor's,m,other,1,25,,1,0,69.0,0
28175,Sales & Marketing,Chandigarh,Bachelor's,m,sourcing,1,30,3.0,2,0,47.0,0
44824,Operations,Delhi,Bachelor's,f,other,1,44,5.0,7,0,60.0,0
57090,Technology,Hubli,Bachelor's,m,other,1,31,3.0,5,0,84.0,0
34084,Analytics,Lucknow,Bachelor's,m,other,1,36,3.0,3,0,82.0,0
71114,Finance,Hyderabad,Bachelor's,f,other,1,27,2.0,2,1,60.0,1
76652,Sales & Marketing,Delhi,Master's & above,m,other,1,40,1.0,3,0,48.0,0
19755,Procurement,Patna,Master's & above,m,other,1,36,3.0,2,0,68.0,0
73293,Operations,Chandigarh,Master's & above,f,sourcing,1,38,5.0,7,0,59.0,0
77325,Sales & Marketing,Chennai,Bachelor's,m,other,2,34,1.0,6,0,48.0,0
58485,Operations,Chandigarh,Master's & above,m,other,1,37,3.0,8,0,62.0,0
46940,Finance,Mumbai,Bachelor's,m,other,1,28,5.0,4,0,,0
30029,Operations,Nagpur,Bachelor's,m,other,1,26,5.0,4,0,59.0,0
58712,R&D,Mumbai,Bachelor's,m,other,1,28,5.0,2,0,85.0,0
47592,Finance,Bangalore,Master's & above,m,sourcing,1,35,3.0,8,0,56.0,0
56411,Operations,Hubli,Bachelor's,m,other,1,25,,1,0,,0
18098,R&D,Kochi,Master's & above,m,sourcing,1,31,,1,0,86.0,0
42730,Sales & Marketing,Hyderabad,Bachelor's,f,other,1,26,1.0,3,0,44.0,0
10319,Sales & Marketing,Jamshedpur,Bachelor's,m,sourcing,1,35,1.0,4,0,53.0,0
33331,Sales & Marketing,Visakhapatnam,Bachelor's,m,other,1,32,5.0,2,0,50.0,0
66718,R&D,Hyderabad,Bachelor's,f,sourcing,1,31,5.0,3,0,88.0,0
67468,Operations,Hyderabad,Bachelor's,f,other,1,29,5.0,2,0,60.0,0
56390,Analytics,Bangalore,Bachelor's,m,other,1,30,4.0,3,1,79.0,0
19561,Technology,Kochi,Bachelor's,f,other,1,27,2.0,4,0,83.0,0
3792,Analytics,Hyderabad,,f,other,1,29,4.0,6,0,81.0,0
16362,Sales & Marketing,Hyderabad,,m,other,1,27,,1,0,48.0,0
24315,Operations,Hyderabad,Master's & above,f,other,1,37,5.0,13,0,59.0,0
53071,Operations,Delhi,,m,other,1,32,3.0,6,0,59.0,0
1617,Technology,Dehradun,Bachelor's,f,other,1,37,3.0,8,0,84.0,0
50750,Operations,Patna,Bachelor's,m,sourcing,1,31,5.0,6,0,57.0,1
30357,Sales & Marketing,Ahmedabad,Master's & above,m,sourcing,1,57,5.0,28,0,54.0,0
44833,Sales & Marketing,Hyderabad,Bachelor's,m,other,1,32,5.0,6,0,,0
47616,Technology,Indore,Bachelor's,m,sourcing,1,36,3.0,4,0,76.0,0
29846,Sales & Marketing,Coimbatore,Bachelor's,m,other,1,28,5.0,5,0,48.0,0
13413,Sales & Marketing,Lucknow,,m,sourcing,1,27,5.0,2,0,49.0,0
74238,Technology,Bhubaneswar,Bachelor's,m,other,1,30,4.0,5,0,81.0,0
39785,Operations,Ahmedabad,Master's & above,f,other,1,37,3.0,8,0,62.0,0
43596,Sales & Marketing,Mumbai,Bachelor's,m,sourcing,1,31,2.0,5,0,49.0,0
58505,Operations,Hyderabad,Bachelor's,m,sourcing,1,44,5.0,14,0,,0
34826,HR,Kochi,Bachelor's,m,other,1,36,3.0,9,0,52.0,0
54947,Sales & Marketing,Thiruvananthapuram,Bachelor's,m,other,1,52,1.0,23,0,48.0,0
43123,Procurement,Hubli,Master's & above,f,sourcing,1,43,4.0,6,0,73.0,0
63163,Procurement,Delhi,Bachelor's,f,referred,1,30,5.0,4,1,79.0,1
74120,Procurement,Gurgaon,Bachelor's,m,other,1,27,1.0,3,0,68.0,0
45368,Sales & Marketing,Delhi,Master's & above,m,sourcing,1,42,1.0,5,0,47.0,0
58880,Procurement,Patna,Bachelor's,m,other,1,30,5.0,6,0,67.0,1
29400,Technology,Delhi,Below Secondary,f,sourcing,2,24,3.0,2,0,81.0,0
38636,Operations,Kochi,Bachelor's,f,other,1,39,5.0,9,0,51.0,0
4054,Operations,Thiruvananthapuram,Bachelor's,f,other,1,35,4.0,10,0,57.0,0
32639,Technology,Hyderabad,Bachelor's,f,sourcing,1,27,,1,1,89.0,1
41077,Technology,Hyderabad,Bachelor's,m,sourcing,2,30,3.0,6,0,82.0,0
43367,Operations,Patna,Bachelor's,m,other,1,24,,1,0,64.0,0
26726,Sales & Marketing,Delhi,Master's & above,f,other,1,52,1.0,10,0,47.0,0
38388,Procurement,Chennai,Bachelor's,m,other,1,33,3.0,8,0,68.0,1
36065,Finance,Delhi,Master's & above,f,sourcing,1,39,3.0,3,0,60.0,0
74027,Procurement,Hyderabad,Master's & above,m,other,1,34,3.0,7,0,70.0,0
15793,Operations,Jamshedpur,Bachelor's,m,other,1,35,3.0,8,0,62.0,0
21095,Procurement,Delhi,Bachelor's,f,other,1,26,,1,0,75.0,1
19529,Sales & Marketing,Delhi,Master's & above,m,other,1,54,5.0,4,0,48.0,0
66002,Procurement,Surat,Master's & above,m,sourcing,1,43,3.0,3,0,72.0,0
42238,Technology,Mumbai,Bachelor's,f,referred,1,25,4.0,2,0,77.0,0
46276,Analytics,Hyderabad,Bachelor's,f,other,1,29,1.0,4,0,81.0,0
31245,Procurement,Bangalore,Master's & above,f,other,1,45,2.0,16,0,67.0,0
23044,Sales & Marketing,Hyderabad,Master's & above,m,other,1,33,5.0,4,0,50.0,0
21054,HR,Hyderabad,Bachelor's,m,other,1,27,,1,0,44.0,0
2508,HR,Kolkata,Bachelor's,f,other,1,27,4.0,4,0,49.0,0
17213,R&D,Hyderabad,Bachelor's,m,sourcing,1,27,4.0,3,0,87.0,0
73106,Procurement,Hyderabad,Bachelor's,f,sourcing,1,30,3.0,3,0,72.0,0
11751,Technology,Delhi,Master's & above,f,other,1,45,4.0,12,0,82.0,0
4544,Finance,Shillong,Bachelor's,m,sourcing,1,30,,1,0,58.0,0
74724,Operations,Guwahati,Bachelor's,f,sourcing,2,32,5.0,5,0,53.0,0
46999,Sales & Marketing,Lucknow,Bachelor's,m,sourcing,1,46,1.0,18,0,50.0,0
10855,Sales & Marketing,Chennai,,m,other,1,33,4.0,7,0,53.0,0
32208,Procurement,Nagpur,Master's & above,f,sourcing,1,31,3.0,3,0,66.0,0
13027,Technology,Vadodara,Master's & above,m,other,1,30,4.0,4,0,82.0,0
75823,Sales & Marketing,Hyderabad,Bachelor's,m,sourcing,2,25,1.0,3,0,47.0,0
71963,Operations,Lucknow,Bachelor's,m,sourcing,1,29,4.0,4,0,56.0,0
48394,Sales & Marketing,Delhi,Master's & above,f,other,1,59,1.0,4,0,54.0,0
41500,Procurement,Ahmedabad,Bachelor's,f,sourcing,1,44,5.0,16,0,70.0,0
23810,Procurement,Delhi,Master's & above,f,other,1,30,3.0,6,0,75.0,0
52234,Operations,Kochi,Bachelor's,f,other,1,30,4.0,8,0,62.0,1
8328,Sales & Marketing,Noida,Bachelor's,m,sourcing,1,30,5.0,4,0,47.0,0
43864,Finance,Hyderabad,Bachelor's,f,other,1,27,3.0,3,0,62.0,0
30764,Legal,Hyderabad,Bachelor's,m,other,1,27,,1,0,,0
7634,Procurement,Delhi,Bachelor's,m,other,1,40,1.0,9,0,70.0,0
7100,Analytics,Dehradun,Bachelor's,f,other,1,32,4.0,4,0,85.0,0
70498,Technology,Bhubaneswar,Master's & above,m,other,1,45,3.0,6,0,80.0,0
47635,Sales & Marketing,Ahmedabad,Master's & above,m,other,1,44,3.0,15,0,53.0,0
66161,Sales & Marketing,Patna,Bachelor's,m,other,1,27,,1,0,51.0,0
43026,Procurement,Bangalore,Bachelor's,m,sourcing,2,25,3.0,2,0,73.0,0
17141,Operations,Chennai,Bachelor's,m,sourcing,1,37,1.0,5,0,58.0,1
44864,Sales & Marketing,Bangalore,Bachelor's,f,other,1,27,5.0,3,0,47.0,0
65658,Operations,Kochi,Bachelor's,m,other,2,27,3.0,4,0,,0
22976,Legal,Jamshedpur,Bachelor's,m,other,1,30,1.0,2,0,56.0,0
67637,Procurement,Visakhapatnam,Bachelor's,f,sourcing,1,33,5.0,8,0,80.0,1
43851,Legal,Coimbatore,Bachelor's,m,other,1,42,3.0,5,0,56.0,0
55603,Procurement,Mumbai,Master's & above,f,other,1,37,3.0,10,0,67.0,0
20026,Procurement,Delhi,Bachelor's,m,sourcing,1,30,5.0,3,0,68.0,0
73570,Procurement,Delhi,Master's & above,f,other,1,39,5.0,11,0,68.0,1
34953,Analytics,Hyderabad,Master's & above,m,other,1,42,3.0,9,0,82.0,0
9936,Technology,Delhi,Bachelor's,m,sourcing,1,35,1.0,8,0,80.0,0
2430,Operations,Vadodara,Bachelor's,m,sourcing,1,35,3.0,5,0,59.0,0
61889,Analytics,Bangalore,Bachelor's,m,sourcing,2,48,3.0,6,0,81.0,0
10561,Analytics,Lucknow,Bachelor's,m,other,1,31,5.0,3,0,84.0,0
40630,Sales & Marketing,Nagpur,Bachelor's,m,other,1,27,1.0,2,0,52.0,0
60751,Procurement,Delhi,Bachelor's,f,sourcing,1,47,3.0,10,0,71.0,0
22792,Operations,Vadodara,Master's & above,f,other,1,33,4.0,5,0,53.0,0
39719,Procurement,Delhi,Bachelor's,f,sourcing,2,36,5.0,2,0,70.0,0
47283,Sales & Marketing,Kochi,Bachelor's,m,sourcing,1,29,3.0,5,0,49.0,0
48829,Sales & Marketing,Hyderabad,Bachelor's,m,other,1,30,3.0,3,0,53.0,0
3775,Analytics,Kochi,Bachelor's,m,sourcing,1,36,4.0,3,0,87.0,0
63317,Operations,Delhi,Bachelor's,f,other,1,39,5.0,9,0,58.0,0
45468,Finance,Delhi,Bachelor's,f,other,1,41,5.0,10,0,53.0,0
20752,Operations,Chandigarh,Bachelor's,m,other,1,31,4.0,2,0,59.0,0
61140,Sales & Marketing,Pune,Bachelor's,f,sourcing,1,37,4.0,4,0,44.0,0
19611,Operations,Delhi,Master's & above,m,other,1,34,3.0,10,0,60.0,0
7897,Operations,Visakhapatnam,Bachelor's,m,other,2,33,3.0,3,0,60.0,0
22555,Sales & Marketing,Lucknow,Bachelor's,f,other,1,33,3.0,9,0,48.0,0
24808,Procurement,Chandigarh,Bachelor's,f,sourcing,3,27,4.0,3,0,68.0,0
46567,Operations,Hyderabad,Bachelor's,m,referred,1,30,,1,0,53.0,0
56354,Operations,Hyderabad,Bachelor's,f,sourcing,1,42,4.0,12,0,58.0,0
73306,Procurement,Delhi,Bachelor's,m,sourcing,1,49,3.0,19,0,72.0,0
56750,Procurement,Indore,Bachelor's,m,sourcing,2,33,2.0,4,0,67.0,0
58619,Operations,Bangalore,Bachelor's,m,other,1,27,4.0,2,0,57.0,0
